,Date,corn_weekly_rv,corn_weekly_rvg,corn_weekly_rvb,corn_weekly_rsk,corn_weekly_rku,corn_weekly_jumps,corn_weekly_tru,corn_weekly_trd,corn_weekly_lev,corn_monthly_rv,corn_monthly_rvg,corn_monthly_rvb,corn_monthly_rsk,corn_monthly_rku,corn_monthly_jumps,corn_monthly_tru,corn_monthly_trd,corn_monthly_lev,corn_seasonal_rv,corn_seasonal_rvg,corn_seasonal_rvb,corn_seasonal_rsk,corn_seasonal_rku,corn_seasonal_jumps,corn_seasonal_tru,corn_seasonal_trd,corn_seasonal_lev,soybeans_weekly_rv,soybeans_weekly_rvg,soybeans_weekly_rvb,soybeans_weekly_rsk,soybeans_weekly_rku,soybeans_weekly_jumps,soybeans_weekly_tru,soybeans_weekly_trd,soybeans_weekly_lev,soybeans_monthly_rv,soybeans_monthly_rvg,soybeans_monthly_rvb,soybeans_monthly_rsk,soybeans_monthly_rku,soybeans_monthly_jumps,soybeans_monthly_tru,soybeans_monthly_trd,soybeans_monthly_lev,soybeans_seasonal_rv,soybeans_seasonal_rvg,soybeans_seasonal_rvb,soybeans_seasonal_rsk,soybeans_seasonal_rku,soybeans_seasonal_jumps,soybeans_seasonal_tru,soybeans_seasonal_trd,soybeans_seasonal_lev,wheat_weekly_rv,wheat_weekly_rvg,wheat_weekly_rvb,wheat_weekly_rsk,wheat_weekly_rku,wheat_weekly_jumps,wheat_weekly_tru,wheat_weekly_trd,wheat_weekly_lev,wheat_monthly_rv,wheat_monthly_rvg,wheat_monthly_rvb,wheat_monthly_rsk,wheat_monthly_rku,wheat_monthly_jumps,wheat_monthly_tru,wheat_monthly_trd,wheat_monthly_lev,wheat_seasonal_rv,wheat_seasonal_rvg,wheat_seasonal_rvb,wheat_seasonal_rsk,wheat_seasonal_rku,wheat_seasonal_jumps,wheat_seasonal_tru,wheat_seasonal_trd,wheat_seasonal_lev,ssta_elino,ssta_lanina,dry,normal,wet,frbsf_sentiment,epu_index,epu_overall,epu_monetary,epu_fiscal,epu_taxes,epu_govt_spending,epu_healthcare,epu_national_security,epu_entitlement,epu_regulation,epu_financial_reg,epu_trade,epu_sovereign_debt,SOI_index,NAO_index,DJIA_Index,WTI_Index_x,WTI_Index_y,Text_Climate_Anomaly,Stock_Uncertainty,TA_Index
41,2010-01-25,0.014644311,0.009935371,0.010685831,-0.426456051,13.91913577,5.2e-05,7.71e-05,9.72e-05,-0.039072718,0.013561629,0.00909679,0.009806136,-0.348445531,16.34872094,4.31e-05,7.06e-05,9.19e-05,0.006035236,0.016676064,0.011824015,0.011482879,0.136915762,12.90607482,5.52e-05,0.000125118,0.000111812,0.040552369,0.011205627,0.007260729,0.008440352,-0.641002109,10.65334884,2.3e-05,3.85e-05,5.48e-05,-0.127086755,0.01109651,0.007465184,0.007925864,-0.255405516,16.52410972,3.32e-05,4.7e-05,6.14e-05,-0.01119324,0.012593544,0.008744553,0.008826074,-0.118753497,12.49955741,2.79e-05,6.25e-05,6.48e-05,-0.001472514,0.014704122,0.010981008,0.009592775,0.867199807,12.93254329,5.56e-05,0.000116504,7.25e-05,0.121341789,0.015428706,0.010353576,0.010927317,-0.172680812,15.89182172,9.73e-05,9.39e-05,0.000143261,0.024788095,0.01745284,0.012168821,0.012097693,0.140935122,14.2550705,8.25e-05,0.000138454,0.000139823,0.023384704,1.5,0.0,0.0,0.0,1.968358677,,223.94285714285715,134.1794819,107.869463,166.646371,176.3854119,181.0586593,351.853586,95.22423425,201.1350001,197.5788376,195.9297606,88.89479261,24.84436099,-1.370967741935484,-1.6993548387096775,,4.32041715304219,4.32041715304219,0.4751739652256735,108.85857142857142,0.7275068493150685
42,2010-02-01,0.011882774,0.008491819,0.008149913,0.534161185,12.13135444,3.12e-05,5.67e-05,4.61e-05,0.033382006,0.01433404,0.009432227,0.01057941,-0.593161418,17.71617583,5.13e-05,7.6e-05,0.000104868,-0.037558402,0.016139828,0.011358201,0.011231401,0.026623776,12.70146833,5.29e-05,0.000114795,0.000108496,0.029407601,0.010252325,0.007051313,0.007203716,0.160719589,12.64386124,1.32e-05,4.09e-05,3.93e-05,-0.011970621,0.01144081,0.007527985,0.008427497,-0.492688999,15.15798764,3.38e-05,4.52e-05,6.48e-05,-0.065322624,0.012448821,0.008593028,0.008766501,-0.145783714,12.74253348,2.82e-05,6.09e-05,6.41e-05,-0.009843427,0.014145209,0.009313053,0.010256594,-0.163268398,17.09572088,7.22e-05,8.07e-05,9.5e-05,-0.05874815,0.01574446,0.01052477,0.011281721,-0.164799387,15.07053245,9.96e-05,9.48e-05,0.000146512,0.020858921,0.016880644,0.011805017,0.01166645,0.185736777,14.3557958,8.09e-05,0.000129467,0.00013208,0.031873753,1.3,0.0,0.0,0.0,2.115534796,-0.0857142857142857,174.37999999999997,129.5249078,80.11703622,154.9146622,156.654815,127.5056341,304.8667501,52.46327928,166.6736714,181.909729,250.9204144,25.56934443,137.5630629,-1.461290322580645,-1.8958064516129032,,4.31708803351497,4.31708803351497,0.8414682278636331,40.19428571428572,0.7238630136986302
43,2010-02-08,0.015620486,0.010986334,0.010821623,0.90435948,19.25386586,7.57e-05,9.69e-05,9.38e-05,0.091231987,0.014077197,0.009290521,0.010341085,-0.552869379,16.92115362,4.82e-05,7.19e-05,9.69e-05,-0.050094691,0.015372641,0.010772793,0.01074649,0.055635457,12.7264717,4.83e-05,0.000101492,9.99e-05,0.026077206,0.011809781,0.009376011,0.007078876,1.573719795,12.29522286,2.58e-05,6.92e-05,3.46e-05,0.329527508,0.011371261,0.007340594,0.008479297,-0.663153088,15.39100934,3.15e-05,4.28e-05,6.46e-05,-0.104918202,0.012186182,0.008394741,0.008600437,-0.12431158,12.87953821,2.7e-05,5.74e-05,6.2e-05,-0.011958619,0.015132048,0.011155113,0.009903273,0.801738778,13.94475168,5.87e-05,0.000108853,8.13e-05,0.144500069,0.015692413,0.010332159,0.011392903,-0.178366834,15.0129432,0.000103059,9.54e-05,0.000147697,-0.018042544,0.016476369,0.011432423,0.011454563,0.160870729,15.00906912,8.28e-05,0.000121717,0.000128531,0.024885353,1.1,0.0,0.0,0.0,2.012426646,-0.128,128.54,129.5249078,80.11703622,154.9146622,156.654815,127.5056341,304.8667501,52.46327928,166.6736714,181.909729,250.9204144,25.56934443,137.5630629,-1.3857142857142857,-1.8228571428571427,,4.272351267864781,4.272351267864781,0.3707159248291882,34.214285714285715,0.7202191780821918
44,2010-02-15,0.011886425,0.008497198,0.008179746,0.297436032,13.52424776,5.31e-05,5.57e-05,5.77e-05,0.113285953,0.014843248,0.009932446,0.010743576,-0.22376645,19.06154192,6.03e-05,8.21e-05,0.000103747,-0.015191594,0.014781343,0.010286372,0.01038528,0.072008619,13.26122238,4.43e-05,8.78e-05,9.26e-05,0.025329895,0.011592647,0.008084723,0.008052582,0.099493847,11.83852498,2.58e-05,5.04e-05,5.58e-05,0.049093798,0.011517631,0.008037627,0.007993319,0.110111796,15.08578166,3.18e-05,5.2e-05,5.52e-05,0.050386564,0.011929114,0.008254589,0.00837465,-0.048041117,12.76666896,2.64e-05,5.4e-05,5.9e-05,0.010356578,0.01677669,0.011171423,0.011694329,0.274198511,25.0840927,6.66e-05,0.000116859,0.000144265,0.031370885,0.015915325,0.010545051,0.011475487,-0.089363501,16.2358323,0.000109325,0.000103302,0.000150662,-0.01466418,0.016105977,0.011109737,0.011251603,0.156079961,14.93342691,8.21e-05,0.000114077,0.000124046,0.020962867,1.3,0.0,0.0,0.0,2.020469801,,173.39714285714285,129.5249078,80.11703622,154.9146622,156.654815,127.5056341,304.8667501,52.46327928,166.6736714,181.909729,250.9204144,25.56934443,137.5630629,-1.1857142857142855,-1.5478571428571428,,4.3067641501733345,4.3067641501733345,1.2697659398106595,37.705714285714286,0.7165753424657534
45,2010-02-22,0.012545951,0.009667572,0.007633607,0.987287194,15.70738881,3.77e-05,8.16e-05,4.78e-05,0.23185177,0.013508499,0.009477681,0.009459278,0.327375162,14.70715096,5.3e-05,7.16e-05,7.37e-05,0.049706807,0.014419031,0.010034014,0.0101206,0.068176768,13.74949402,4.74e-05,8.33e-05,8.86e-05,0.028644104,0.010192855,0.007478207,0.006737037,1.024216116,14.54174429,1.39e-05,4.48e-05,4.29e-05,0.180923894,0.011215095,0.007943194,0.007693882,0.298232781,11.85773948,2.19e-05,4.97e-05,4.61e-05,0.059890982,0.011621885,0.008001487,0.008188696,-0.069529692,13.20441758,2.71e-05,5.08e-05,5.72e-05,0.005131146,0.015997551,0.011196372,0.011013964,0.268966398,15.8124387,4.54e-05,0.000111928,0.000113026,0.02905725,0.015189517,0.010655149,0.010361743,0.444967174,17.26427714,6.33e-05,0.000105721,9.83e-05,0.059616148,0.01575738,0.010861833,0.010972896,0.154704227,16.04132303,8.15e-05,0.000110209,0.000119777,0.020537681,1.2,0.0,0.0,0.0,1.907656491,,130.76857142857145,129.5249078,80.11703622,154.9146622,156.654815,127.5056341,304.8667501,52.46327928,166.6736714,181.909729,250.9204144,25.56934443,137.5630629,-0.9857142857142857,-1.272857142857143,,4.371850028222321,4.371850028222321,0.9999653679233288,26.771428571428572,0.712931506849315
46,2010-03-01,0.012129363,0.008419674,0.008437839,0.694756861,16.41591789,4.15e-05,5.4e-05,7.06e-05,0.116321074,0.012983909,0.009410731,0.008696222,0.680810973,15.15421422,4.94e-05,7.27e-05,6.14e-05,0.117437929,0.014059526,0.009781153,0.009858301,0.104679825,14.34346195,4.5e-05,7.9e-05,8.32e-05,0.032230796,0.010201402,0.007442681,0.006937005,0.432880108,10.21911418,2.03e-05,4.91e-05,3.92e-05,0.086694758,0.010961902,0.007997563,0.007268053,0.714537337,12.82983834,1.97e-05,5.13e-05,4.31e-05,0.136893645,0.011451641,0.007921083,0.008025112,0.032264098,13.71365212,2.65e-05,5.05e-05,5.58e-05,0.021076061,0.013744052,0.009049184,0.009579061,0.225282383,15.37367815,7.87e-05,6.88e-05,0.000102234,0.062283311,0.015512875,0.01070899,0.01071704,0.295408822,17.98425099,6.07e-05,0.000104577,0.000108396,0.036545013,0.015597018,0.010731914,0.01088596,0.11733126,16.06493469,7.64e-05,0.000106365,0.000116683,0.014324451,1.2,0.0,0.0,0.0,1.880751371,-0.0828571428571428,118.12714285714284,95.82079396,44.52599666,108.5558791,109.9768253,86.14142845,231.6541705,40.23300036,151.8937379,136.1746478,143.8198702,49.98270517,65.01046758,-0.7857142857142857,-0.9978571428571428,,4.367420482284519,4.367420482284519,0.8633866446576027,23.21857142857143,0.7092876712328767
47,2010-03-08,0.013487981,0.008917462,0.010042108,-0.535004227,11.86446936,4.15e-05,6.5e-05,9.25e-05,-0.079689329,0.013045556,0.009392694,0.008768204,0.720959892,16.22535508,5.2e-05,7.21e-05,6.75e-05,0.138172696,0.013723519,0.009612272,0.009539504,0.197321369,15.06244975,4.68e-05,7.71e-05,7.95e-05,0.054163303,0.008787977,0.005820725,0.006535191,-0.59391795,10.90659957,1.85e-05,2.33e-05,3.25e-05,-0.117624422,0.010949171,0.008095405,0.007201375,0.782577466,12.22365158,2.14e-05,5.34e-05,4.31e-05,0.161559989,0.011197429,0.007788374,0.007804158,0.103364772,13.51589659,2.57e-05,5e-05,5.33e-05,0.033934307,0.013122602,0.007696289,0.010456876,-1.152111676,11.75678001,4.41e-05,4.9e-05,0.000106815,-0.274196146,0.015412585,0.010643023,0.010547657,0.392546518,17.55374031,6.23e-05,0.0001016,0.000110209,0.066802878,0.01536085,0.010599557,0.010632254,0.208428245,16.10387335,7.62e-05,0.00010487,0.000113946,0.030438834,1.2,0.0,0.0,0.0,1.592827803,-0.122,105.47285714285714,95.82079396,44.52599666,108.5558791,109.9768253,86.14142845,231.6541705,40.23300036,151.8937379,136.1746478,143.8198702,49.98270517,65.01046758,-0.4548387096774193,-0.8593548387096774,,4.404277243608702,4.404277243608702,0.8299495403592948,15.084285714285716,0.7056438356164384
48,2010-03-15,0.011108179,0.007547091,0.008007428,-0.470972525,9.554346441,2.33e-05,4.72e-05,4.67e-05,-0.120947448,0.01251243,0.008875477,0.008573325,0.361118965,14.37800595,4.34e-05,6.41e-05,6.72e-05,0.095442367,0.013466942,0.009307813,0.009500879,0.113754389,15.20637618,4.61e-05,7.17e-05,8.07e-05,0.039146948,0.010190409,0.007059299,0.007025259,0.1122214,12.50018413,2.42e-05,4.39e-05,4.03e-05,0.000139896,0.01019372,0.007206584,0.007065454,0.24066803,11.87649575,1.96e-05,4.19e-05,4.26e-05,0.049772007,0.010795877,0.007477173,0.007573508,0.067409775,13.33285504,2.47e-05,4.59e-05,4.99e-05,0.023189834,0.011427901,0.008032894,0.008044366,0.066572125,10.08457876,2.37e-05,5.44e-05,5.01e-05,-0.007581951,0.014910224,0.009778317,0.010686057,-0.095916096,17.00674739,5.87e-05,8.66e-05,0.000116585,-0.037871175,0.015030486,0.010207384,0.01055428,0.091366337,16.06677551,7.42e-05,9.61e-05,0.000114558,0.006633025,1.3,0.0,0.0,0.0,1.748617273,,100.58714285714288,95.82079396,44.52599666,108.5558791,109.9768253,86.14142845,231.6541705,40.23300036,151.8937379,136.1746478,143.8198702,49.98270517,65.01046758,-0.0258064516129032,-0.8232258064516129,,4.380275101635076,4.380275101635076,0.477082776297821,32.72714285714286,0.702
49,2010-03-22,0.011156286,0.008302813,0.0073322,0.453125886,10.3413616,3.54e-05,5.97e-05,3.71e-05,0.104653323,0.012317868,0.00863795,0.008530246,0.169016826,13.38553062,3.6e-05,6.19e-05,6.44e-05,0.036884017,0.013129332,0.009070807,0.00926522,0.049315485,14.81380084,4.4e-05,6.8e-05,7.67e-05,0.030875353,0.009105766,0.007288974,0.005454583,1.265218925,8.716611451,1.32e-05,4.48e-05,2.15e-05,0.315926861,0.009843161,0.006950228,0.006808623,0.243849918,12.04191054,1.92e-05,4.03e-05,3.87e-05,0.037533532,0.010718255,0.007452869,0.007476123,0.095559061,13.47458658,2.48e-05,4.57e-05,4.87e-05,0.028743758,0.011586196,0.008440036,0.007840428,0.627084996,10.41459406,1.96e-05,5.78e-05,5.47e-05,0.175627728,0.013573027,0.008993685,0.009773567,-0.147822692,13.2568689,4.8e-05,7.1e-05,9.31e-05,-0.047609384,0.014730417,0.010000803,0.010354209,0.04148789,15.47098925,6.95e-05,9.02e-05,0.000111523,0.012264953,1.2,0.0,0.0,0.0,1.52034346,,128.17285714285714,95.82079396,44.52599666,108.5558791,109.9768253,86.14142845,231.6541705,40.23300036,151.8937379,136.1746478,143.8198702,49.98270517,65.01046758,0.4032258064516129,-0.7870967741935484,,4.390614651860415,4.390614651860415,0.1396181429564342,45.972857142857144,0.6983561643835616
50,2010-03-29,0.010478284,0.006647613,0.007920494,-0.643460147,11.47821503,1.98e-05,3.42e-05,5.45e-05,-0.138685771,0.011970452,0.00829676,0.008454894,0.035476499,12.04402382,3.54e-05,5.65e-05,6.17e-05,0.005084405,0.013096134,0.009046573,0.009243509,0.041042018,14.97147129,4.54e-05,6.84e-05,7.6e-05,0.028321311,0.00928827,0.006328306,0.006552684,-0.006049964,15.30257352,2.72e-05,3.47e-05,3.6e-05,-0.040384259,0.009571388,0.00690292,0.00648801,0.304100621,10.58562733,1.91e-05,4.03e-05,3.34e-05,0.071284273,0.010658033,0.007476156,0.00739452,0.175316319,12.85781777,2.42e-05,4.56e-05,4.71e-05,0.047618431,0.010755814,0.007064973,0.008086153,-0.226335725,7.409193405,1.73e-05,3.79e-05,4.57e-05,-0.095063689,0.012470188,0.008304601,0.008980183,-0.058293043,11.90740774,4.15e-05,5.75e-05,7.85e-05,-0.010966765,0.014575841,0.00984612,0.010326315,0.024105464,14.98739706,6.72e-05,8.56e-05,0.000111131,0.015479056,0.9,0.0,0.0,0.0,1.456696178,-0.005,93.61714285714284,95.82079396,44.52599666,108.5558791,109.9768253,86.14142845,231.6541705,40.23300036,151.8937379,136.1746478,143.8198702,49.98270517,65.01046758,0.8322580645161289,-0.7509677419354839,,4.413040688203051,4.413040688203051,0.3520227405364334,32.61857142857143,0.6947123287671233
51,2010-04-05,0.01115951,0.007559315,0.008117534,-0.146532137,9.25346016,2.9e-05,4.05e-05,5.24e-05,-0.017570026,0.011557682,0.007853745,0.008325558,-0.299077753,10.80959811,3e-05,5.15e-05,5.77e-05,-0.058667306,0.012893479,0.008845653,0.009144949,-0.043662414,14.6520356,4.34e-05,6.52e-05,7.4e-05,0.009803566,0.010562312,0.006227406,0.0082845,-1.459543407,29.45796749,6.02e-05,3.13e-05,8.37e-05,-0.109235226,0.009343105,0.006624326,0.006391929,0.194368103,11.85649217,2.08e-05,3.67e-05,3.26e-05,0.039514519,0.010554513,0.007353442,0.007357534,0.104597493,13.15705103,2.46e-05,4.43e-05,4.68e-05,0.032052102,0.013951056,0.010660545,0.008520304,1.841198991,22.17802107,9.17e-05,0.000117117,5.87e-05,0.219752963,0.011723128,0.007808548,0.008606956,-0.17119757,9.916286557,2.62e-05,4.98e-05,6.44e-05,-0.050303515,0.014276042,0.009594577,0.010182505,0.014327371,14.16099002,6.38e-05,8.23e-05,0.000107419,-0.000514393,0.9,0.0,0.0,0.0,1.466500945,-0.1528571428571428,80.67999999999999,75.01658031,42.10283668,89.35697002,91.15155558,75.01117632,153.9634493,39.72571734,89.23724673,115.8344526,243.3979698,17.37558141,53.41749777,1.1594470046082948,-0.7588786482334868,,4.463952184072554,4.463952184072554,0.3200995208815528,51.24571428571429,0.691068493150685
52,2010-04-12,0.012685487,0.008562386,0.009095275,-0.769001697,12.35467294,2.74e-05,6.8e-05,6.79e-05,-0.157213946,0.010975565,0.007514208,0.007844414,-0.201959731,10.15684581,2.69e-05,4.54e-05,4.77e-05,-0.043137481,0.012777081,0.008774043,0.009053772,-0.021535739,14.53213123,4.35e-05,6.39e-05,7.29e-05,0.012371097,0.008372319,0.006054449,0.005718255,0.151482709,9.278233037,4.62e-06,2.74e-05,2.72e-05,0.087919204,0.009786689,0.006725996,0.006829257,-0.022038262,16.49433415,3.12e-05,3.87e-05,4.54e-05,0.041611818,0.010499347,0.007323402,0.00729601,0.109580521,14.48553719,2.75e-05,4.42e-05,4.77e-05,0.047256796,0.015889066,0.011796555,0.009919393,1.164211376,21.9451115,8.16e-05,0.000163528,7.71e-05,0.006232193,0.011930242,0.008549612,0.008122813,0.577130097,12.52159682,3.81e-05,6.68e-05,5.23e-05,0.073183763,0.01425193,0.009624326,0.010094786,0.130616833,15.2547255,6.87e-05,8.56e-05,0.00010652,0.006882802,0.8,0.0,0.0,0.0,1.439808889,-0.08,78.4442857142857,75.01658031,42.10283668,89.35697002,91.15155558,75.01117632,153.9634493,39.72571734,89.23724673,115.8344526,243.3979698,17.37558141,53.41749777,1.12,-0.9253333333333332,,4.434500481934585,4.434500481934585,0.6087907402759984,21.68428571428571,0.6874246575342465
53,2010-04-19,0.014690894,0.010924236,0.009432142,0.874766771,14.57556264,2.84e-05,0.000118553,7.18e-05,0.079261868,0.011369892,0.007768031,0.008116376,-0.276467024,10.85692743,2.79e-05,5.06e-05,5.3e-05,-0.052204105,0.012398753,0.008627887,0.008701967,0.073308321,12.98320301,3.9e-05,6.14e-05,6.37e-05,0.01146224,0.009449947,0.006962973,0.006209682,0.460081279,15.81014887,1.38e-05,4.3e-05,3.17e-05,0.073433651,0.009332167,0.006474784,0.006502506,-0.012222934,15.68884638,2.63e-05,3.45e-05,4.21e-05,0.063556645,0.010130141,0.007122735,0.00700167,0.176619921,13.19616547,2.25e-05,4.15e-05,4.23e-05,0.053660386,0.0156848,0.011067156,0.010570778,0.149881847,15.93620088,4.64e-05,0.000112362,0.000106623,0.053611381,0.013045533,0.009490527,0.008591569,0.851539909,15.48673001,5.26e-05,9.41e-05,5.91e-05,0.076637299,0.013936026,0.00971312,0.009575626,0.382894797,15.33595868,5.46e-05,9.03e-05,8.35e-05,0.029548021,0.7,0.0,0.0,0.0,1.300083633,,83.76714285714286,75.01658031,42.10283668,89.35697002,91.15155558,75.01117632,153.9634493,39.72571734,89.23724673,115.8344526,243.3979698,17.37558141,53.41749777,1.05,-1.105,,4.40562108352751,4.40562108352751,1.2406072051568202,43.97571428571428,0.6837808219178082
54,2010-04-26,0.011919954,0.008289569,0.008249812,0.138399042,7.834859277,2.8e-05,5.52e-05,5.58e-05,0.044068504,0.012253544,0.008423387,0.008641361,-0.171056803,11.91547769,2.62e-05,6.53e-05,6.16e-05,-0.058551969,0.012402635,0.008710293,0.008597493,0.181743556,13.03790524,3.7e-05,6.48e-05,6.16e-05,0.021323455,0.008501779,0.006370739,0.005531939,0.646211496,13.19045947,1.2e-05,3.45e-05,2.63e-05,0.176153212,0.009418212,0.006393283,0.00669128,-0.213507346,17.46223073,2.65e-05,3.41e-05,4.46e-05,0.002933342,0.009983834,0.007097922,0.006815781,0.26837687,13.6258988,2.17e-05,4.19e-05,4.04e-05,0.07037042,0.015127207,0.010423438,0.010132259,0.460234826,14.58038811,5.01e-05,9.03e-05,0.000112545,0.09887671,0.014070184,0.010147307,0.009274157,0.732239122,16.86713171,5.93e-05,0.000107737,7.2e-05,0.046133212,0.014017749,0.009720299,0.009657127,0.323118301,15.58626348,5.38e-05,8.99e-05,8.63e-05,0.02390382,0.5,0.0,0.0,0.0,1.300616307,0.045,93.27714285714283,75.01658031,42.10283668,89.35697002,91.15155558,75.01117632,153.9634493,39.72571734,89.23724673,115.8344526,243.3979698,17.37558141,53.41749777,0.98,-1.2846666666666666,,4.429387206033719,4.429387206033719,1.785868961076471,25.827142857142857,0.6801369863013699
55,2010-05-03,0.015182429,0.011126939,0.0101693,0.559182867,11.24974305,5.2e-05,0.000122292,8.78e-05,0.06384591,0.012613961,0.008833876,0.008723691,0.024407995,11.00463875,2.82e-05,7.06e-05,6.19e-05,-0.0128634,0.012405733,0.008693438,0.008605817,0.148763378,12.67986398,3.67e-05,6.47e-05,6.24e-05,0.022213997,0.009231183,0.005298023,0.007498688,-1.52823092,14.11835076,2.53e-05,2.41e-05,4.92e-05,-0.328832595,0.009221589,0.006403892,0.006436094,-0.050441981,16.93420221,2.27e-05,3.41e-05,4.22e-05,0.05706771,0.009837955,0.007041208,0.006676466,0.308834529,13.67144865,2.16e-05,4.14e-05,3.93e-05,0.086047406,0.016804098,0.012582395,0.010798559,0.792937296,16.38032759,9.14e-05,0.000143604,0.000112077,0.158143711,0.015163032,0.010986924,0.009785683,0.90388176,18.65993039,6.75e-05,0.00012083,8.87e-05,0.094618311,0.014099582,0.009812832,0.009646765,0.375076903,15.37665242,5.2e-05,9.07e-05,8.78e-05,0.037039225,0.4,0.0,0.0,0.0,1.536442353,-0.1385714285714285,132.8457142857143,99.73916158,54.59911353,110.2068139,107.0149452,108.402405,129.5260126,60.80493432,92.57645864,170.581372,159.6640869,57.62335267,496.0217834,0.9073732718894008,-1.4440706605222735,,4.454231010422805,4.454231010422805,0.8179701053547829,22.12142857142857,0.6764931506849315
56,2010-05-10,0.015999684,0.011182631,0.011341518,-0.329072707,12.84638824,7.67e-05,0.000106666,0.000105995,-0.080165349,0.013619691,0.009725783,0.009236632,0.200836746,11.50370948,3.4e-05,9.1e-05,7.08e-05,0.007490584,0.012369229,0.008705156,0.008551457,0.11999866,12.01285375,3.47e-05,6.68e-05,6.19e-05,0.019931824,0.009168762,0.006346797,0.006523302,-0.1325832,7.880311148,6.18e-06,2.95e-05,3.37e-05,-0.011663375,0.008888807,0.006171546,0.006239641,-0.067613859,13.09929803,1.39e-05,3.23e-05,3.36e-05,0.002168368,0.009623072,0.006701375,0.006711451,0.050338636,13.82337598,2.16e-05,3.76e-05,4.05e-05,0.031184064,0.019108446,0.013260629,0.013251992,-0.245173532,15.27402365,0.000106208,0.000169188,0.000151948,-0.083298675,0.015876293,0.011467386,0.010355247,0.641816336,17.21050702,6.74e-05,0.000127452,0.000102094,0.079215998,0.01423892,0.009931772,0.009721372,0.374343446,15.57961708,5.47e-05,9.36e-05,9.03e-05,0.038176195,0.0,0.0,0.0,0.0,1.552645561,-0.1133333333333333,122.72857142857144,99.73916158,54.59911353,110.2068139,107.0149452,108.402405,129.5260126,60.80493432,92.57645864,170.581372,159.6640869,57.62335267,496.0217834,0.803225806451613,-1.360322580645161,,4.347435189904263,4.347435189904263,0.9060386989593812,79.80999999999999,0.6728493150684931
57,2010-05-17,0.013749091,0.008793898,0.010392427,-0.717981101,9.303585638,2.48e-05,5.39e-05,7.54e-05,-0.181231977,0.01444824,0.010380844,0.009798193,0.310818993,11.6266383,4.63e-05,0.000100676,8.03e-05,0.026752733,0.012712,0.008928942,0.008814938,0.067789598,11.95636545,3.67e-05,7.11e-05,6.59e-05,0.003810882,0.008741708,0.005736415,0.006475117,-0.393065973,9.73575543,1.25e-05,2.57e-05,3.02e-05,-0.135874185,0.009087918,0.006244633,0.006440903,-0.138630336,12.74981756,1.43e-05,3.28e-05,3.52e-05,-0.022727277,0.009421082,0.006556548,0.006584011,0.030998882,13.49352483,2e-05,3.59e-05,3.87e-05,0.026120967,0.014971361,0.008803202,0.011901362,-1.675077518,23.30407468,8.29e-05,7.45e-05,0.000145568,-0.258580615,0.016681138,0.011833405,0.011188397,0.289470109,15.54273506,7.35e-05,0.000128867,0.000120798,0.056833282,0.014433232,0.010105872,0.009851178,0.331062442,14.76211132,5.8e-05,9.8e-05,9.1e-05,0.028620399,-0.3,0.0,0.0,0.0,1.689312875,,94.41857142857144,99.73916158,54.59911353,110.2068139,107.0149452,108.402405,129.5260126,60.80493432,92.57645864,170.581372,159.6640869,57.62335267,496.0217834,0.6903225806451613,-1.209032258064516,,4.255328981627924,4.255328981627924,0.5434304163228101,31.287142857142857,0.6692054794520548
58,2010-05-24,0.014203761,0.010948509,0.008933877,0.722942291,8.615746086,4.83e-05,9.54e-05,6.11e-05,0.195409822,0.014212789,0.009848259,0.010038264,-0.087367975,10.30864405,4.54e-05,8.45e-05,8.12e-05,-0.038370728,0.012812262,0.008856136,0.00904484,-0.074316093,11.42271519,3.56e-05,6.88e-05,6.82e-05,-0.030612764,0.009422216,0.006952464,0.006288643,0.61124667,8.400311641,1.5e-05,3.99e-05,2.94e-05,0.12411869,0.008910858,0.005937993,0.006507262,-0.351917149,11.2312192,1.4e-05,2.85e-05,3.49e-05,-0.075054236,0.009300153,0.006411399,0.006562184,-0.087107958,13.09302575,1.98e-05,3.43e-05,3.76e-05,-0.000278873,0.01216383,0.008479059,0.00867716,0.072600374,9.1108576,3.29e-05,5.46e-05,5.33e-05,-0.000384719,0.016502778,0.011267416,0.011521043,-0.166769732,17.38470351,8.27e-05,0.000119393,0.000130534,-0.021214718,0.014347717,0.009906441,0.009925128,0.169058782,15.38641432,6.11e-05,9.49e-05,9.37e-05,0.004650577,-0.3,0.0,0.0,0.0,1.743392652,,126.36285714285714,99.73916158,54.59911353,110.2068139,107.0149452,108.402405,129.5260126,60.80493432,92.57645864,170.581372,159.6640869,57.62335267,496.0217834,0.5774193548387097,-1.0577419354838709,,4.248638088989106,4.248638088989106,0.2218944822731368,56.06428571428571,0.6655616438356164
