corn_weekly_rv,corn_weekly_rvg,corn_weekly_rvb,corn_weekly_rsk,corn_weekly_rku,corn_weekly_jumps,corn_weekly_tru,corn_weekly_trd,corn_weekly_lev,corn_monthly_rv,corn_monthly_rvg,corn_monthly_rvb,corn_monthly_rsk,corn_monthly_rku,corn_monthly_jumps,corn_monthly_tru,corn_monthly_trd,corn_monthly_lev,corn_seasonal_rv,corn_seasonal_rvg,corn_seasonal_rvb,corn_seasonal_rsk,corn_seasonal_rku,corn_seasonal_jumps,corn_seasonal_tru,corn_seasonal_trd,corn_seasonal_lev,soybeans_weekly_rv,soybeans_weekly_rvg,soybeans_weekly_rvb,soybeans_weekly_rsk,soybeans_weekly_rku,soybeans_weekly_jumps,soybeans_weekly_tru,soybeans_weekly_trd,soybeans_weekly_lev,soybeans_monthly_rv,soybeans_monthly_rvg,soybeans_monthly_rvb,soybeans_monthly_rsk,soybeans_monthly_rku,soybeans_monthly_jumps,soybeans_monthly_tru,soybeans_monthly_trd,soybeans_monthly_lev,soybeans_seasonal_rv,soybeans_seasonal_rvg,soybeans_seasonal_rvb,soybeans_seasonal_rsk,soybeans_seasonal_rku,soybeans_seasonal_jumps,soybeans_seasonal_tru,soybeans_seasonal_trd,soybeans_seasonal_lev,wheat_weekly_rv,wheat_weekly_rvg,wheat_weekly_rvb,wheat_weekly_rsk,wheat_weekly_rku,wheat_weekly_jumps,wheat_weekly_tru,wheat_weekly_trd,wheat_weekly_lev,wheat_monthly_rv,wheat_monthly_rvg,wheat_monthly_rvb,wheat_monthly_rsk,wheat_monthly_rku,wheat_monthly_jumps,wheat_monthly_tru,wheat_monthly_trd,wheat_monthly_lev,wheat_seasonal_rv,wheat_seasonal_rvg,wheat_seasonal_rvb,wheat_seasonal_rsk,wheat_seasonal_rku,wheat_seasonal_jumps,wheat_seasonal_tru,wheat_seasonal_trd,wheat_seasonal_lev,ssta_elino,ssta_lanina,SOI_index,NAO_index,DJIA_Index,WTI_Index,Broad_Dollar_index,Text_Climate_Anomaly,Stock_Uncertainty,frbsf_sentiment,epu_index,zscore_co2,co2_weekly_mean,co2_monthly_mean,TMAX_q3_value_in_planting,TMAX_q3_value_in_harvesting,TMAX_q4_value_in_planting,TMAX_q4_value_in_harvesting,TMIN_q3_value_in_planting,TMIN_q3_value_in_harvesting,TMIN_q4_value_in_planting,TMIN_q4_value_in_harvesting,AWND_q3_value_in_planting,AWND_q3_value_in_harvesting,AWND_q4_value_in_planting,AWND_q4_value_in_harvesting,weekly_TMAX_q3_value_in_planting,weekly_TMAX_q3_value_in_harvesting,weekly_TMAX_q4_value_in_planting,weekly_TMAX_q4_value_in_harvesting,weekly_TMIN_q3_value_in_planting,weekly_TMIN_q3_value_in_harvesting,weekly_TMIN_q4_value_in_planting,weekly_TMIN_q4_value_in_harvesting,weekly_AWND_q3_value_in_planting,weekly_AWND_q3_value_in_harvesting,weekly_AWND_q4_value_in_planting,weekly_AWND_q4_value_in_harvesting,monthly_TMAX_q3_value_in_planting,monthly_TMAX_q3_value_in_harvesting,monthly_TMAX_q4_value_in_planting,monthly_TMAX_q4_value_in_harvesting,monthly_TMIN_q3_value_in_planting,monthly_TMIN_q3_value_in_harvesting,monthly_TMIN_q4_value_in_planting,monthly_TMIN_q4_value_in_harvesting,monthly_AWND_q3_value_in_planting,monthly_AWND_q3_value_in_harvesting,monthly_AWND_q4_value_in_planting,monthly_AWND_q4_value_in_harvesting,moderate_wet,wet,moderate_dry,dry
0.01175133,0.008920503,0.007415851,1.419470833,17.65696632,2.25e-05,6.8e-05,4.67e-05,0.220814229,0.012194689,0.008459202,0.008448997,-0.072305501,13.73366498,2.76e-05,6.25e-05,5.9e-05,-0.028180683,0.011098013,0.007879389,0.007619744,0.211033588,11.16714134,2.12e-05,5.1e-05,4.63e-05,0.042539191,0.00864484,0.006710872,0.005278692,1.55427205,13.92335321,8.6e-06,3.72e-05,2.19e-05,0.274203747,0.007889652,0.005805287,0.005260168,0.609505779,11.24371636,9.09e-06,2.58e-05,2.08e-05,0.116047752,0.00865587,0.00631756,0.005832014,0.520782555,10.74148565,1.12e-05,3.25e-05,2.76e-05,0.109911719,0.014371542,0.010326889,0.009921119,0.540328593,12.90651495,2.44e-05,8.95e-05,8.78e-05,0.088004242,0.0144361,0.009854608,0.010139702,-0.231501026,18.30395992,5.17e-05,9.94e-05,9.53e-05,-0.069119667,0.013930187,0.009491279,0.009882325,-0.232527936,15.59615471,4.31e-05,8.21e-05,9.54e-05,-0.037965791,0.0,-0.4,-0.25,0.24,9.461067183199551,4.626638092603332,90.9624,0.5925987566984715,31.75714285714286,-0.0057142857142857,93.62,-0.8561005106907215,395.0325,393.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086516201673542,0.0,0.0398215717691912,0.0,-0.0959350622038654,0.0,-0.0098317049032146,0.0,0.0140029110802217,0.0,0.0427862337725277,0.001438713338227581,0.0031167201837098823,-0.4198597970312341,-0.9907794721084007
0.010430478,0.006460898,0.008130063,-1.171070871,9.62204785,1.46e-05,2.97e-05,5.39e-05,-0.271489129,0.012171009,0.00850915,0.00840416,0.238665495,15.08846068,3.11e-05,6.15e-05,6.03e-05,0.022821919,0.011135258,0.007953458,0.007585012,0.303167116,11.96256068,2.22e-05,5.3e-05,4.66e-05,0.053593655,0.008811686,0.005808514,0.006553523,-0.69824969,9.699126301,1.04e-05,2.59e-05,3.64e-05,-0.144222259,0.008013387,0.005989544,0.005204256,0.984549802,12.99246369,9.94e-06,2.91e-05,2.15e-05,0.169970173,0.00821669,0.006074585,0.005446944,0.640830693,10.43681722,1.01e-05,2.87e-05,2.21e-05,0.131050613,0.014413446,0.00897298,0.011034576,-1.232472292,13.0764373,2.62e-05,7.14e-05,0.000102291,-0.235553246,0.014720022,0.010247594,0.010199348,0.144687834,17.47784178,5.07e-05,0.000105753,9.74e-05,-0.007924603,0.013700636,0.009485787,0.00961419,-0.109099996,14.29058651,3.45e-05,8.22e-05,8.21e-05,-0.030857774,0.0,-0.6,-0.18,-0.0819999999999999,9.474952876487745,4.6363781131122845,91.2355,1.1818948094204214,44.96571428571429,-0.0128571428571428,86.93571428571428,-0.8724225740025167,395.3975,393.96153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772575009558786,0.0,0.0383829232551962,0.0,-0.0463732014660443,0.0,-0.0081918259792146,0.0,0.0056011321859458,0.0,0.0166090588577001,0.0012058315561659747,0.0028997104807841523,-0.10511047852149283,-1.3955679205916809
0.012074561,0.00805167,0.008794119,-0.138251883,9.089895126,2.28e-05,5.05e-05,7.08e-05,-0.0457391,0.011786949,0.008093173,0.008283835,-0.024532648,13.83622452,2.78e-05,5.62e-05,5.78e-05,-0.045863543,0.011115609,0.00781927,0.007702712,0.105008649,11.84398218,2.17e-05,5.18e-05,4.86e-05,0.009910278,0.009091683,0.006809796,0.005704257,0.942365131,12.34479645,2.35e-05,4.59e-05,2.43e-05,0.131864846,0.008382258,0.006107858,0.005605607,0.635878494,12.39452877,1.01e-05,3.04e-05,2.6e-05,0.102074553,0.008125328,0.005951061,0.005442111,0.522401068,10.27128366,9.35e-06,2.75e-05,2.26e-05,0.110038075,0.011876314,0.008193403,0.008411095,-0.206099372,13.87701806,3.99e-05,6.47e-05,6.49e-05,-0.047942902,0.014516287,0.009819739,0.010370713,-0.41449227,15.42094545,4.39e-05,9.3e-05,9.66e-05,-0.085132155,0.013879098,0.009496401,0.009836609,-0.222482758,14.58491478,3.53e-05,8.33e-05,8.6e-05,-0.058011162,0.0,-0.6,-0.11,-0.4039999999999999,9.490114508964671,4.635408369048701,91.079,1.4310275648713964,82.80714285714286,0.0128571428571428,73.21857142857142,-0.8740547803336948,395.635,394.3038461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744036554453104,0.0,0.0356855746498082,0.0,-0.0326951265781917,0.0,-0.002757290436333,0.0,0.0021153528247687,0.0,0.0013913862337848,0.006827845872935818,0.003170538590035464,-0.11402186450907144,-1.433788464722156
0.015029254,0.011456879,0.009190868,1.213049052,20.56766995,4.63e-05,0.000132193,8.47e-05,0.222957641,0.011818045,0.00816731,0.008232985,0.167296805,13.50498303,2.71e-05,5.71e-05,5.88e-05,-0.014443103,0.01113844,0.007749859,0.007798912,0.010110051,11.52140987,2.17e-05,5.03e-05,5.1e-05,-0.006689698,0.008689172,0.006576946,0.005581441,0.871775293,15.01457629,1.71e-05,3.68e-05,2.77e-05,0.213741449,0.008873077,0.006479234,0.005861359,0.682689593,13.1383286,1.43e-05,3.66e-05,2.81e-05,0.094735386,0.008206373,0.006056711,0.005425601,0.602306309,10.53333922,1.05e-05,2.96e-05,2.25e-05,0.124700144,0.013757732,0.009765929,0.009420633,0.370407088,15.49087802,2.98e-05,8.63e-05,7.91e-05,0.035716493,0.014439951,0.009617028,0.010458094,-0.541424496,15.73642481,4.45e-05,9.09e-05,9.97e-05,-0.107089015,0.013471148,0.009092133,0.009683904,-0.380858255,14.01174835,3.5e-05,7.5e-05,8.4e-05,-0.080724702,0.0,-0.4,-0.04,-0.7259999999999999,9.475644157967716,4.652816839455444,90.3634,1.3361135798356485,31.00857142857143,0.0014285714285714,122.88714285714286,-0.8030538049273812,395.9525,394.6276923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744036554453104,0.0,0.0356855746498082,0.0,-0.0081055209775215,0.0,-0.002757290436333,0.0,0.0007082213478171,0.0,0.0002956314684944,0.0,0.002814642677237266,-0.02377671341682791,-1.4902229145333887
0.015790525,0.010450769,0.011521039,-0.855253478,19.76913623,6.42e-05,0.00011124,0.00012563,-0.080317165,0.012321406,0.008722488,0.008382725,0.330799283,14.23414481,2.65e-05,7.01e-05,6.4e-05,0.03163591,0.011513366,0.008103902,0.007930334,0.144525931,12.37164259,2.32e-05,5.81e-05,5.42e-05,0.016587623,0.009295274,0.006069249,0.006989112,-0.844997497,10.04363667,1.64e-05,2.78e-05,3.98e-05,-0.157966238,0.008809345,0.006476532,0.005779478,0.667540696,12.74546306,1.49e-05,3.65e-05,2.76e-05,0.118896946,0.008189724,0.006039382,0.005416796,0.585922815,10.89670646,1.06e-05,2.96e-05,2.29e-05,0.123071915,0.016576049,0.010571548,0.012491206,-0.795318971,19.06158004,6.32e-05,0.000110917,0.000157289,-0.124525905,0.013604758,0.0093148,0.009696856,-0.131958995,13.83771208,3.01e-05,7.8e-05,8.35e-05,-0.039943853,0.013457412,0.009159471,0.009596521,-0.246305629,14.06300925,3.36e-05,7.71e-05,8.27e-05,-0.061161154,0.0,0.0,-0.0387096774193548,-1.066774193548387,9.458808531251565,4.584763376210429,91.0747,1.497309383824932,29.012857142857143,0.0,115.91571428571427,-0.7753062972973298,396.2675,394.96153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383684130652762,0.0,0.0001024970918033,0.0,-0.0037944671974518,0.0,-0.0025588301880309,0.0,0.0003263794179912,0.0,0.0002956314684944,0.00012618423299068216,0.02194701407910491,-0.21291056524197036,-1.0517299751128324
0.01380295,0.009418692,0.009904525,0.167376906,13.74312479,3.82e-05,7.37e-05,7.92e-05,0.014834659,0.013331205,0.009105054,0.009409022,-0.237881795,14.76218729,3.7e-05,8.09e-05,8.38e-05,-0.043646938,0.011971716,0.008385357,0.008271961,0.076970968,13.32853427,2.73e-05,6.4e-05,6.07e-05,0.009343684,0.011626956,0.006957861,0.009147393,-1.124209565,11.97203734,1.52e-05,3.15e-05,6.25e-05,-0.245190121,0.008971954,0.006316126,0.006207083,0.067723309,11.77553393,1.68e-05,3.41e-05,3.2e-05,0.01085445,0.008253348,0.005997769,0.005555252,0.426079032,11.001659,1.16e-05,2.89e-05,2.45e-05,0.09043517,0.01294198,0.009177634,0.008969392,0.210513641,12.68812599,3.46e-05,7.7e-05,6.26e-05,0.030196267,0.014155885,0.009375965,0.010339377,-0.465870887,15.37647835,3.98e-05,8.33e-05,0.000100892,-0.09307639,0.01371909,0.009340203,0.009779817,-0.265849867,14.60771461,3.71e-05,8.17e-05,8.79e-05,-0.060653296,0.0,0.0,-0.1290322580645161,-1.43258064516129,9.422979342869306,4.544251771018675,92.2491,0.5355318877484067,37.37714285714286,-0.0771428571428571,130.17142857142858,-0.7614325434823018,396.515,395.24769230769226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00691238589676366,0.013626713411458767,-0.21141581668646744,-1.0898988062969523
0.014983787,0.011524488,0.009430323,0.94738021,9.674745731,3.19e-05,9.93e-05,6.32e-05,0.219001275,0.014174323,0.009844503,0.009852638,0.096730149,15.79245652,4.29e-05,9.19e-05,9.01e-05,0.027934009,0.01223083,0.008521661,0.008499001,0.051077805,13.61827568,2.9e-05,6.59e-05,6.4e-05,0.001204499,0.01245652,0.009184422,0.00834585,0.421245496,6.353970484,1.14e-05,5.8e-05,4.24e-05,0.109072687,0.009675771,0.006603463,0.006855551,-0.03876666,12.34376169,1.8e-05,3.55e-05,3.86e-05,-0.014387516,0.008520421,0.006068912,0.005836466,0.328487079,11.41489157,1.2e-05,2.93e-05,2.78e-05,0.066122276,0.021712797,0.017548224,0.012460532,1.919482483,15.9693724,6.87e-05,0.00025407,0.000129408,0.383199939,0.013788019,0.009427128,0.009823082,-0.105124403,15.27940053,4.19e-05,8.47e-05,9.1e-05,-0.026639012,0.01385664,0.009442312,0.009868834,-0.225249146,15.00500529,3.91e-05,8.42e-05,8.94e-05,-0.054000175,0.0,0.0,-0.2193548387096774,-1.7983870967741933,9.429863778466238,4.528073135603124,93.0945,0.0916345818669334,48.66,-0.1999999999999999,138.79142857142855,-0.7948927732714859,396.855,395.55384615384617,0.0,0.0,0.0,0.0,-0.2381568757068736,0.0,-0.0485904291699997,0.0,0.0544763788797918,0.0,0.2512030432399741,0.0,0.0,0.0,0.0,0.0,-0.0595392189267184,0.0,-0.0121476072924998,0.0,0.0136190947199479,0.0,0.0628007608099935,0.0,0.0,0.0,0.0,0.0,-0.0183197596697595,0.0,-0.0037377253207692,0.0,0.0041904906830609,0.0,0.0193233110184595,0.0,0.0063994655358161805,0.0141358708505092,-0.01982700192512292,-0.963304329567452
0.019394934,0.012653337,0.01434413,-0.178076899,9.284218498,1.49e-05,0.000150674,0.000177374,-0.059011873,0.014901629,0.010712707,0.010011689,0.368138172,15.93866918,4.51e-05,0.000104084,8.82e-05,0.094119103,0.012738417,0.0089591,0.00876657,0.111045071,13.6111753,3.03e-05,7.15e-05,6.68e-05,0.018198726,0.012279437,0.008883082,0.008222304,0.973210384,10.72042005,1.23e-05,6.11e-05,4.84e-05,0.155257048,0.010516981,0.007197119,0.007515949,-0.169046568,10.8460552,1.5e-05,3.85e-05,4.31e-05,-0.020085556,0.008966962,0.006397146,0.006140151,0.32375456,11.0136766,1.19e-05,3.24e-05,2.98e-05,0.06110174,0.019124837,0.013660596,0.013283811,0.35315242,8.243914174,1.46e-05,0.000151273,0.000133686,0.073720665,0.016247139,0.011765834,0.010835441,0.426271061,15.80248911,4.91e-05,0.00013208,0.000107111,0.081146698,0.01473906,0.010287856,0.010223477,-0.01036603,15.53074842,4.35e-05,0.000101827,9.57e-05,-0.010279173,0.0,0.0,-0.3096774193548387,-2.1641935483870967,9.402494265863636,4.507777839979442,,-0.2113398100328918,24.777142857142856,-0.1914285714285714,105.43285714285716,-0.7198112820372224,397.0975,395.786923076923,0.0095074965552417,0.0,0.0004490581729511,0.0,-0.6061601928318001,0.0,-0.022882923807464,0.0,0.0792444579459635,0.0,0.0491341977559672,0.0,0.0023768741388104,0.0,0.0001122645432377,0.0,-0.2110792671346684,0.0,-0.0178683382443659,0.0,0.0334302092064388,0.0,0.0750843102489853,0.0,0.0007313458888647,0.0,3.4542936380855445e-05,0.0,-0.0649474668106672,0.0,-0.0054979502290356,0.0,0.0102862182173658,0.0,0.0231028646919954,0.0,0.015126485214390485,0.0026809647002350168,-0.055343937645393616,-0.9264248438860537
0.020067504,0.013825019,0.014518264,-0.14424402,9.253519292,5.05e-05,0.00015518,0.000169772,-0.070955061,0.015993049,0.011011822,0.011300004,0.020356685,13.11780631,3.73e-05,0.000108705,0.000111366,0.023626724,0.013503048,0.009397837,0.009377242,0.092950156,13.69520537,3.05e-05,8.04e-05,7.81e-05,0.009027317,0.013190516,0.008688418,0.009856153,-0.604131642,8.309150281,2.78e-05,5.22e-05,6.97e-05,-0.141826961,0.011414547,0.007773653,0.008176165,-0.143687796,9.772516137,1.38e-05,4.46e-05,4.83e-05,-0.034706656,0.009371181,0.006685157,0.00640527,0.377786226,11.25389852,1.26e-05,3.56e-05,3.22e-05,0.066746014,0.018986846,0.012054721,0.014143485,-0.882996004,17.60982544,9.59e-05,0.000121082,0.000165004,-0.180088882,0.017588916,0.0127395,0.011801235,0.421957393,13.99074815,4.53e-05,0.000148315,0.00012075,0.090647741,0.015209925,0.010636303,0.010545931,0.019499124,15.37747338,4.24e-05,0.000108563,9.99e-05,-0.006138593,0.0,0.0,-0.3775115207373272,-2.4506359447004606,9.43781054992789,4.432125465974346,94.5184,0.2265677783463255,139.35,-0.2114285714285714,170.3457142857143,-0.777754606794097,397.3525,396.09461538461534,0.0,0.0,0.0,0.0,-0.0333266794129096,0.0,-1.6054448549024591,0.0,0.1054643560846228,0.0,0.0140792985484393,0.0,0.0023768741388104,0.0,0.0001122645432377,0.0,-0.2194109369878958,0.0,-0.4192295519699807,0.0,0.0597962982275945,0.0,0.0786041348860951,0.0,0.0007313458888647,0.0,3.4542936380855445e-05,0.0,-0.0675110575347371,0.0,-0.1289937082984556,0.0,0.018398860993106,0.0,0.02418588765726,0.0,0.06210988064839422,0.004518861901923355,-0.057421170811818675,-0.9042169575768046
0.017035559,0.012596343,0.011373688,0.602066884,12.06334757,4.15e-05,0.000118087,9.13e-05,0.113890169,0.017062294,0.011855384,0.012049311,0.198109049,10.48890208,3.39e-05,0.00011969,0.000122402,0.02596725,0.014188169,0.009823196,0.009954164,0.066297583,13.44651668,3.4e-05,8.74e-05,8.88e-05,0.001714077,0.011748272,0.009038636,0.007471093,0.616998317,6.500768613,9.21e-06,5.34e-05,3.63e-05,0.19590781,0.012388357,0.008428446,0.008892925,-0.083471332,9.33889454,1.67e-05,5.07e-05,5.57e-05,-0.030671837,0.009791233,0.006911372,0.006768088,0.322933926,11.36896405,1.45e-05,3.8e-05,3.64e-05,0.050050929,0.017232004,0.012262111,0.011946136,0.209199897,10.85222447,5.07e-05,0.00011083,0.000107003,0.074138807,0.018191615,0.013110294,0.012214305,0.400038135,13.6278095,5.34e-05,0.000150857,0.000122679,0.076756997,0.015689174,0.010911284,0.010917677,0.026285028,15.49404321,4.8e-05,0.000113315,0.000107003,-0.008081332,0.0,0.0,-0.3066666666666667,-2.2476666666666665,9.454632311310927,4.395929539842873,94.0369,0.3865788030494484,39.62714285714286,-0.2571428571428572,137.52142857142857,-0.7442943770049175,397.345,396.2907692307692,0.0034893741314561,0.0,0.0019756724049844,0.0,-0.4716278527321886,0.0,-0.4653679027981747,0.0,0.0,0.0,0.0086129165148041,0.0,0.0032492176716744,0.0,0.0006061826444838,0.0,-0.337317900170943,0.0,-0.5355715276695243,0.0,0.0597962982275945,0.0,0.0807573640147962,0.0,0.0009997592835921,0.0,0.0001865177367642,0.0,-0.1037901231295209,0.0,-0.1647912392829306,0.0,0.018398860993106,0.0,0.0248484196968603,0.0,0.04815246647379724,0.002278194691604861,-0.0597155954711194,-0.9328750478211526
0.01979608,0.013618955,0.013982955,-0.580338871,13.0791423,7.2e-05,0.000150095,0.000150502,-0.084984262,0.017870446,0.012649797,0.012416601,0.306781544,10.06895777,3.47e-05,0.000130798,0.000125421,0.050731128,0.014610573,0.010195824,0.010184358,0.126326348,13.23254627,3.51e-05,9.3e-05,9.11e-05,0.010933864,0.0115505,0.007761674,0.008474639,-0.263478247,8.385089171,2.12e-05,4.69e-05,5.42e-05,-0.070469533,0.012418686,0.008948639,0.00847385,0.351830639,7.971077357,1.52e-05,5.62e-05,4.92e-05,0.079602646,0.010158905,0.007219987,0.006978336,0.316314158,10.90312261,1.44e-05,4.07e-05,3.79e-05,0.055763228,0.016094357,0.010986876,0.011655629,-0.178108507,8.375581647,2.77e-05,9.22e-05,0.00010819,-0.066862056,0.019264121,0.013881413,0.012958491,0.399709699,13.16883412,5.75e-05,0.000159314,0.000133775,0.087742632,0.015856142,0.01104276,0.011050762,-0.039968992,14.62306003,4.78e-05,0.000112342,0.000107109,-0.008009512,0.0,0.0,-0.2133333333333333,-1.9653333333333332,9.444683374657696,4.419322419417578,93.6431,-0.3224457786461668,76.67999999999999,-0.2428571428571428,165.6442857142857,-0.6945120839039383,397.3975,396.5084615384615,0.0071044841794405,0.0,0.0045177160531649,0.0,-0.2010170549813825,0.0,-0.6864146351962875,0.0,0.0004594763040295,0.0,0.0126015862146497,0.0,0.0050253387165346,0.0,0.0017356116577751,0.0,-0.3280329449895702,0.0,-0.6950275791760963,0.0,0.0462920725836539,0.0,0.0211069997584651,0.0,0.001546258066626,0.0,0.0005340343562385,0.0,-0.1192529735127042,0.0,-0.2175923650672604,0.0,0.0184342053241852,0.0,0.0258177724826026,0.0,0.0033300867628849227,0.0,-0.07170886841350896,-0.9243722928695348
0.016894843,0.011980714,0.011721992,0.5617351,10.03347449,2.87e-05,0.000101662,9.95e-05,0.095557945,0.019073519,0.013173414,0.013554759,-0.075148227,10.92005691,4.47e-05,0.000143509,0.000147239,-0.025265257,0.015264398,0.010684477,0.010599811,0.153428917,13.45456971,3.9e-05,0.000101568,9.81e-05,0.018136914,0.012797201,0.009458359,0.008480622,0.765563548,14.29146521,2.34e-05,7.1e-05,5.62e-05,0.107322896,0.012192181,0.008592952,0.008506047,0.180649703,8.478857029,1.76e-05,5.34e-05,5.22e-05,0.034717091,0.010527413,0.007423102,0.007294452,0.231430909,10.82108027,1.57e-05,4.29e-05,4.11e-05,0.03645564,0.019194231,0.015720757,0.010641409,2.460590794,23.92568657,0.000106553,0.000223985,9.41e-05,0.380748667,0.017859511,0.012241076,0.012757265,-0.124688049,11.27038643,4.72e-05,0.000118835,0.000128471,-0.024772866,0.016182201,0.011207979,0.011350267,-0.079947161,14.26976678,4.69e-05,0.000113952,0.000111776,-0.016905061,0.0,0.0,-0.12,-1.683,9.463437987211572,4.3715974391833425,94.1757,-0.1885657193100285,108.30857142857144,-0.2328571428571428,157.33714285714285,-0.6855349490824493,397.705,396.7492307692309,0.0494222792144519,0.0,0.0474188748649628,0.0,-0.1614947649436726,0.0,-0.3553716284204238,0.0,0.2319567752986019,0.0,0.2735324990516295,0.0,0.0150040343813371,0.0,0.013478065830778,0.0,-0.2168665880175383,0.0,-0.7781497553293362,0.0,0.0844701519218135,0.0,0.0772065750823806,0.0,0.0053479718523531,0.0,0.0041816401150817,0.0,-0.1316756477391405,0.0,-0.2449286441765237,0.0,0.0362770341933084,0.0,0.0468587339481126,0.0,0.0,0.002522344065827898,-0.2829006506245327,-1.0590848660311372
0.025063478,0.017911583,0.017501266,0.071121331,8.888042224,0.000103266,0.000241963,0.000233101,0.007373387,0.018448497,0.013005258,0.012899225,0.109804773,11.10737091,4.82e-05,0.000131256,0.000127768,0.013377197,0.015587651,0.010913189,0.010860651,0.15365358,12.81977401,3.73e-05,0.000103348,0.000101057,0.022879944,0.012449626,0.008888062,0.008588561,0.445168212,10.02030731,2.02e-05,6.06e-05,5.43e-05,0.045841744,0.012321622,0.008736772,0.008570627,0.128737994,9.371618318,2.04e-05,5.59e-05,5.41e-05,0.022733553,0.010848505,0.007662319,0.007508757,0.217530298,10.62986584,1.64e-05,4.56e-05,4.33e-05,0.035641281,0.018575168,0.01358735,0.012566607,0.27910745,10.76177369,8.45e-05,0.000135656,0.000132601,0.106665228,0.017876859,0.012756116,0.012096665,0.402171545,15.19082953,7.02e-05,0.000137014,0.000118585,0.051984134,0.016356844,0.011603472,0.011198252,0.230723314,14.33976325,4.85e-05,0.000121103,0.000107617,0.034229341,0.0,0.0,-0.0294930875576036,-1.4048617511520738,9.455047352405952,4.426641427432833,92.951,-0.1875125821667747,57.209999999999994,-0.2128571428571428,186.11,-0.7100180440501443,397.81,397.02461538461534,0.0074865060552311,0.0,0.0,0.0,-0.3558802531307735,0.0,-0.2199745332621694,0.0,0.5377787454227169,0.0,0.1756146962536229,0.0,0.0168756608951449,0.0,0.013478065830778,0.0,-0.2975049814470043,0.0,-0.4317821749192638,0.0,0.192548749256337,0.0,0.1175904245086765,0.0,0.0059238569335247,0.0,0.0041816401150817,0.0,-0.1590510518261231,0.0,-0.2618497621197675,0.0,0.0776446299950558,0.0,0.0603675567368528,0.0,0.0,0.0023633657275201592,-0.29522743867051654,-1.0911937907386484
0.019726647,0.014588326,0.013087041,0.869809474,12.49266663,8.91e-05,0.00015893,0.000134185,0.139469531,0.01969749,0.014026899,0.013644975,0.163646111,11.01600165,6.14e-05,0.000152952,0.000143601,0.032959309,0.016696996,0.011662446,0.011701103,0.041291122,12.08903034,4.41e-05,0.000117847,0.00011659,0.005093207,0.011141267,0.008611759,0.007009026,0.853525484,8.67981143,1.38e-05,5.24e-05,3.44e-05,0.211257014,0.0121364,0.008786683,0.008253729,0.391062957,9.799407575,1.85e-05,5.8e-05,5.02e-05,0.069650729,0.01116557,0.007843751,0.007784579,0.125104978,10.30461201,1.73e-05,4.76e-05,4.6e-05,0.016611114,0.017778169,0.013456426,0.011431156,0.898886921,10.11538445,2.77e-05,0.000123047,9.37e-05,0.204239653,0.01777394,0.013139274,0.011702445,0.692697408,13.47881659,6.74e-05,0.000140657,0.000110484,0.123672662,0.016707147,0.011875177,0.011418709,0.208954886,14.16103482,5.35e-05,0.00012495,0.000111352,0.035784423,0.0,0.0,-0.032258064516129,-1.2651612903225806,9.455409002473536,4.450969504910791,93.6974,-0.2214762550367095,52.63428571428572,-0.2042857142857143,155.62714285714287,-0.6945120839039383,398.0175,397.2092307692307,0.0041276019277426,0.0,0.0005583210975314,0.0,-0.2158246892400667,0.0,-1.1976936454925071,0.0,4.074739323414292e-05,0.0,0.0,0.0,0.0170352178442165,0.0,0.0131237280039148,0.0,-0.2335541905739738,0.0,-0.6148636105928469,0.0,0.1925589361046456,0.0,0.1154371953799755,0.0,0.0062413647741203,0.0,0.0042245878918149,0.0,-0.1756529509984359,0.0,-0.3539800425422681,0.0,0.07764776440992,0.0,0.0603675567368528,0.0,0.0004502308259250964,0.0027148367565356466,-0.2623818010894405,-1.1257788012067607
